저렴한	6	인주시는 도로와 아파트 거치대에 오랫동안 방치된 자전거를 수거하여 깨끗이 고쳐 나누는 사업을 편다. 버려진 자전거 중 쓸 만한 부품을 모아 수리한 '재생 자전거'
벽돌	6	(가) 이렇게 만들어진 친환경 벽돌은 단열 효과가 뛰어나 건축 자재로 각광받고 있다.
섞어	6	(다) 이에 따라 커피 찌꺼기를 점토와 섞어 벽돌로 재활용하는 기술이 개발되었다.
막아준다	6	(가) 섬유 사이에 갇힌 공기층은 겨울철 실내의 열이 밖으로 빠져나가는 것을 막아준다.
매연	6	(라) 그 결과 난방 에너지를 절약할 뿐 아니라 폐섬유 소각에 따른 매연도 줄일 수 있다.
쌓여	6	(나) 양식장에서 버려지는 수많은 굴 껍데기는 해안가에 쌓여 악취를 풍긴다.
수질	6	(나) 식당이나 가정에서 쓰고 남은 폐식용유는 하천에 유입되면 심각한 수질 오염을 일으킨다.
쉽지	6	(가) 산림 가꾸기 작업이나 공사장에서 나오는 버려진 나무토막은 처리가 쉽지 않다.
목재	6	(다) 이 목재들을 산소가 없는 밀폐된 가마에 넣고 높은 온도로 가열하면 숯이 된다.
얻을	6	(가) 단일 소재 용기는 추가 분류 작업 없이 통째로 파쇄해 고품질 재생 원료를 얻을 수 있다.
특수한	6	(나) 이때 꿀벌은 태양의 위치와 눈에 있는 특수한 편광 감지 세포를 이용한다.
나노	6	(가) 카멜레온의 피부 속에는 빛을 반사하는 미세한 나노 결정 격자가 층을 이루고 있다.
영하	6	(가) 북극곰은 영하 수십 도의 혹한 속에서도 체온을 일정하게 유지하며 살아간다.
빛은	6	(가) 화학 반응으로 생성된 빛은 열을 거의 내지 않는 '냉광'이라 에너지 효율이 90%가 넘는다.
자라	6	(나) 흙탕물 속에서 자라는 연꽃의 잎은 항상 먼지 하나 없이 깨끗한 상태를 유지한다.
산호	6	(나) 문어는 피부 색깔뿐만 아니라 바위나 산호의 울퉁불퉁한 촉감까지 똑같이 흉내 낸다.
육지	6	(다) 근육 속에 산소를 저장하는 특수 단백질인 미오글로빈이 육지 동물보다 훨씬 풍부하다.
상처	6	(라) 상처 부위는 출혈 없이 금세 아물고 몇 달이 지나면 새로운 연골 꼬리가 자라난다.
공유	6	(나) 주택 밀집 지역의 고질적인 주차난을 덜기 위해 공유 주차 플랫폼이 도입되었다.
많았다	6	(나) 초기 공공 자전거는 지정된 거치대에만 반납해야 해서 이용에 번거로움이 많았다.
자갈	6	(다) 도시 한켠에 오목하게 흙을 파고 자갈과 물을 좋아하는 식물을 심은 '빗물 정원'이 해답이다.
창업	6	(나) 외식업 창업을 시작하려면 높은 보증금과 비싼 주방 조리 설비 마련이 큰 걸림돌이다.
떨어진다	6	충분한 물을 마시는 것은 몸의 순환뿐만 아니라 두뇌 활동에도 큰 영향을 준다. 우리 뇌는 미세한 수분 부족에도 민감하게 반응하여 피로를 느끼기 쉽다. 체내 수분이
늘리	6	낮에 자는 시간을 길게 늘리는
뇌의	6	디지털 기기가 발달하면서 키보드나 화면을 두드려 메모하는 경우가 흔해졌다. 그러나 손으로 직접 글씨를 쓸 때는 손가락의 정교한 움직임이 뇌의 여러 감각 영역을 동
호흡	6	창문을 꼭 닫은 밀폐된 방에서 여러 사람이 오래 머물면 호흡으로 인해 이산화탄소 농도가 빠르게 올라간다. 공기 중 이산화탄소가 기준치를 넘으면 뇌로 공급되는 산소
깊숙	6	오랜 시간 의자에 앉아 컴퓨터를 사용하는 사람들은 허리 통증을 자주 호소한다. 의자 끝에 걸터앉거나 허리를 앞으로 구부정하게 숙이면 척추에 가해지는 압력이 서 있
굳어	6	스마트폰이나 컴퓨터 화면을 오랜 시간 집중해서 바라보면 눈의 깜빡임 횟수가 절반 이하로 줄어든다. 이로 인해 눈 표면의 눈물이 말라 안구 건조증이 생기고 눈 근육
글자	6	화면 속 글자를 더 가까이 노려보는
그치지	6	문학 작품을 읽는 행위는 단순히 지식을 쌓거나 여가를 즐기는 데 그치지 않는다. 소설을 읽을 때 독자는 자신과 다른 처지에 놓인 주인공의 생각과 고뇌에 깊이 몰입
호르몬	6	빠른 템포의 자극적인 음악은 순간적으로 흥분을 유발하지만 지친 신경계를 더 피로하게 만들 수 있다. 반면 느리고 부드러운 선율의 클래식이나 자연의 소리는 뇌파를 
과도한	6	최근 유통업계에서는 과도한 비닐과 스티로폼 사용을 줄이기 위해 종이 포장재를 도입하고 있다. 물건을 안전하게 배송하는 것도 중요하지만, 포장재 쓰레기가 환경에 미
만큼	6	기후 변화로 인해 짧은 시간에 엄청난 비가 쏟아지는 국지성 폭우가 잦아지고 있다. 도시의 하수관이 감당할 수 없을 만큼 비가 오면 저지대 도로는 순식간에 물에 잠
불빛	6	밤길이나 비 오는 날에는 어두운 도로 환경 때문에 운전자가 횡단보도를 건너는 보행자를 미처 발견하지 못할 때가 많다. 이를 보완하기 위해 횡단보도 진입로와 바닥선
발걸음	6	아파트 같은 공동주택에서는 아이들이 뛰는 소리나 쿵쿵거리는 발걸음 소리로 인한 층간소음 갈등이 끊이지 않는다. 바닥을 통해 아래층으로 전달되는 충격음을 줄이기 위
위생	6	공공 자전거를 탈 때 안전모 착용이 권장되지만 남이 쓰던 헬멧의 땀과 냄새 때문에 착용을 꺼리는 이용자가 많았다. 이러한 위생 불안을 해소하기 위해 자전거 대여소
그물	6	바다에 버려진 폐어망은 바닷속 물고기들을 옭아매고 해양 생태계를 파괴하는 유령 살인자로 불린다. 최근 패션계에서는 이 버려진 그물을 수거하여 깨끗이 세척한 뒤 가
농산물	6	농산물이 여러 단계의 중간 도매상을 거치며 유통되면 신선도가 떨어지고 가격에 거품이 끼기 쉽다. 이를 개선하기 위해 지역 농민이 수확한 채소와 과일을 당일 아침 
그럼	6	그럼에도
복원	6	과거 산업화 시절 콘크리트로 복개되어 어두운 도로 아래 갇혔던 도심 하천들이 다시 햇빛을 보고 있다. 덮개를 걷어내고 자연석과 수생식물을 심어 자연 하천의 모습을
사라졌다	6	과거 산업화 시절 콘크리트로 복개되어 어두운 도로 아래 갇혔던 도심 하천들이 다시 햇빛을 보고 있다. 덮개를 걷어내고 자연석과 수생식물을 심어 자연 하천의 모습을
수백	6	자기 무게의 수백 배에 달하는 수분을 순식간에 빨아들이는 고분자 흡수체는 일상생활 곳곳에 쓰인다. 이 특수 물질은 물을 흡수하면 부풀어 올라 젤리 형태로 변하며 
성능	6	가을 추수가 끝나고 남은 볏짚은 농촌에서 소의 여물로 쓰이거나 밭에 뿌려지곤 했다. 최근에는 이 볏짚을 촘촘히 엮어 신선식품 배송에 쓰는 친환경 보냉 완충재로 탈
털갈이	6	야생 동물들은 계절의 변화에 맞춰 털의 색과 굵기를 바꾸는 털갈이를 통해 생존을 이어간다. 날씨가 추워지는 늦가을이 되면 가늘고 빽빽한 겨울 털이 자라나 칼바람을
털이	6	야생 동물들은 계절의 변화에 맞춰 털의 색과 굵기를 바꾸는 털갈이를 통해 생존을 이어간다. 날씨가 추워지는 늦가을이 되면 가늘고 빽빽한 겨울 털이 자라나 칼바람을
무더위	6	야생 동물들은 계절의 변화에 맞춰 털의 색과 굵기를 바꾸는 털갈이를 통해 생존을 이어간다. 날씨가 추워지는 늦가을이 되면 가늘고 빽빽한 겨울 털이 자라나 칼바람을
열로	6	깊은 바닷속 심해어나 반딧불이 같은 생물들은 스스로 빛을 만들어 어둠을 밝힌다. 인공 조명인 백열전구는 공급된 에너지의 대부분을 열로 낭비하고 극히 일부만을 빛으
인위적	6	민둥산의 경사도를 인위적으로 낮출 필요가 있다.
전부	6	침수를 방지하기 위해 빗물을 전부 바다로 버려야 한다.
펼쳐	6	비행 근육을 보호하려면 날개를 활짝 펼쳐야 한다.
손길	6	우리 동네에는 오랫동안 방치된 작은 빈집이 하나 있었다. 주민들은 쓰레기가 쌓이고 어두운 그 집을 볼 때마다 늘 불편해했다. 그러던 중 동네 청년들이 그 공간을 
마리	6	비가 쏟아지던 어느 날 골목길 상자 안에서 비에 젖어 떨고 있는 어린 유기견 세 마리가 발견되었다. 동물보호센터로 보내지면 안락사될지도 모른다는 소식에 주민들은 
버린	6	주택가 한구석의 버려진 공터는 몰래 버린 가구와 쓰레기가 수북이 쌓여 악취를 풍기던 골칫거리였다. 과태료 경고판을 붙여도 무단 투기가 계속되자 부녀회에서 쓰레기를
앞두고	6	추석 명절을 앞두고 마을 부녀회관에서는 한국 생활이 낯선 이주여성들과 함께하는 송편 빚기 행사가 열렸다. 처음에는 쌀가루 반죽이 낯설어 서툴게 빚던 다문화 가족들
열렸다	6	추석 명절을 앞두고 마을 부녀회관에서는 한국 생활이 낯선 이주여성들과 함께하는 송편 빚기 행사가 열렸다. 처음에는 쌀가루 반죽이 낯설어 서툴게 빚던 다문화 가족들
